datetime,humidity,pressure,temperature,weather_description,wind_speed
2013-09-09 09:00:00,72,1006,296.415,light rain,1
2013-09-09 10:00:00,76,1006,296.21,broken clouds,0
2013-09-09 11:00:00,78,1006,295.78,light intensity drizzle,0
2013-09-09 12:00:00,85,1012,295.63,light rain,0
2013-09-09 13:00:00,87,1006,295.35,light rain,0
2013-09-09 14:00:00,87,1009,295.2,light rain,1
2013-09-09 15:00:00,69,1009,297.805,light rain,1
2013-09-09 16:00:00,52,1009,300.41,overcast clouds,1
2013-09-09 17:00:00,54,1015,298.8605,overcast clouds,1
2013-09-09 18:00:00,49,1011,301.51,overcast clouds,1
2013-09-09 19:00:00,47,1007,303.14,overcast clouds,1
2013-09-09 20:00:00,39,1004,303.64,broken clouds,1
2013-09-09 21:00:00,34,1002,305.54,broken clouds,0
2013-09-09 22:00:00,30,1001,305.35,broken clouds,1
2013-09-09 23:00:00,31,1001,305.21,overcast clouds,0
2013-09-10 00:00:00,32,1001,305.46,overcast clouds,0
2013-09-10 01:00:00,59,1008,298.1,thunderstorm with heavy rain,4
2013-09-10 02:00:00,76,1004,295.76,proximity thunderstorm,0
2013-09-10 03:00:00,81,1002,294.83,light intensity drizzle,2
2013-09-10 04:00:00,70,1010,294.3,light rain,3
2013-09-10 05:00:00,80,1008,294.27,overcast clouds,1
2013-09-10 06:00:00,79,1007,294.215,overcast clouds,1
2013-09-10 07:00:00,78,1006,294.16,overcast clouds,1
2013-09-10 08:00:00,74,1009,294.44,overcast clouds,1
2013-09-10 09:00:00,78,1009,294.3,overcast clouds,1
2013-09-10 10:00:00,82,1009,294.16,overcast clouds,1
2013-09-10 11:00:00,66,1005,294.33,overcast clouds,1
2013-09-10 12:00:00,68,1005,294.565,overcast clouds,1
2013-09-10 13:00:00,70,1006,294.8,overcast clouds,1
2013-09-10 14:00:00,79,1015,293.026,overcast clouds,1
2013-09-10 15:00:00,66,1010,294.933333333,light rain,0
2013-09-10 16:00:00,65,1013,295,light rain,0
2013-09-10 17:00:00,64,1013,296.95,sky is clear,3
2013-09-10 18:00:00,65,960,295.748,scattered clouds,2
2013-09-10 19:00:00,66,908,294.546,overcast clouds,1
2013-09-10 20:00:00,57,1009,300.4,overcast clouds,1
2013-09-10 21:00:00,48,1006,301.89,overcast clouds,1
2013-09-10 22:00:00,43,1012,302.16,overcast clouds,1
2013-09-10 23:00:00,44,1017,300.4675,broken clouds,1
2013-09-11 00:00:00,46,1008,300.153333333,overcast clouds,1
2013-09-11 01:00:00,48,1007,299.15,overcast clouds,1
2013-09-11 02:00:00,69,1008,298.53,overcast clouds,1
2013-09-11 03:00:00,50,1010,297.78,overcast clouds,1
2013-09-11 04:00:00,79,1010,297.37,light rain,0
2013-09-11 05:00:00,67,1017,295.1125,light rain,0
2013-09-11 06:00:00,71,1010,296.796666667,light rain,0
2013-09-11 07:00:00,68,1010,296.51,light rain,0
2013-09-11 08:00:00,54,1013,296.98,broken clouds,1
2013-09-11 09:00:00,60,1013,296.186666667,light rain,1
2013-09-11 10:00:00,65,1019,293.374,light rain,0
2013-09-11 11:00:00,72,1013,294.6,light rain,1
2013-09-11 12:00:00,76,1012,294.32,light rain,1
2013-09-11 13:00:00,81,1012,294.04,light rain,1
2013-09-11 14:00:00,82,1013,293.87,broken clouds,1
2013-09-11 15:00:00,79,961,292.1235,broken clouds,1
2013-09-11 16:00:00,77,910,290.377,broken clouds,1
2013-09-11 17:00:00,79,1015,294.88,overcast clouds,1
2013-09-11 18:00:00,69,1015,296.015,broken clouds,2
2013-09-11 19:00:00,60,1016,297.15,scattered clouds,3
2013-09-11 20:00:00,53,1017,298.15,sky is clear,1
2013-09-11 21:00:00,50,1016,298.15,sky is clear,2
2013-09-11 22:00:00,44,1015,300.15,sky is clear,3
2013-09-11 23:00:00,42,1015,300.15,sky is clear,3
2013-09-12 00:00:00,64,1015,298.22,proximity thunderstorm,2
2013-09-12 01:00:00,73,1015,296.25,light rain,4
2013-09-12 02:00:00,77,1016,293.15,heavy intensity rain,3
2013-09-12 03:00:00,82,1016,293.15,broken clouds,2
2013-09-12 04:00:00,77,1016,294.15,overcast clouds,2
2013-09-12 05:00:00,74,1021,292.172,broken clouds,1
2013-09-12 06:00:00,81,1015,294.15,broken clouds,3
2013-09-12 07:00:00,83,1015,294.15,light intensity drizzle,3
2013-09-12 08:00:00,82,1015,293.65,few clouds,3
2013-09-12 09:00:00,82,1016,293.15,sky is clear,2
2013-09-12 10:00:00,88,1015,293.15,broken clouds,1
2013-09-12 11:00:00,86,1020,290.9595,broken clouds,1
2013-09-12 12:00:00,83,1014,293.41,scattered clouds,1
2013-09-12 13:00:00,81,1019,291.2195,scattered clouds,1
2013-09-12 14:00:00,78,1013,293.67,sky is clear,1
2013-09-12 15:00:00,79,1018,293.71,sky is clear,1
2013-09-12 16:00:00,71,1020,294.61,scattered clouds,1
2013-09-12 17:00:00,64,1023,295.51,broken clouds,1
2013-09-12 18:00:00,63,1021,296.4005,scattered clouds,1
2013-09-12 19:00:00,54,1026,297.303666667,broken clouds,1
2013-09-12 20:00:00,51,1025,298.197333333,broken clouds,1
2013-09-12 21:00:00,48,1024,298.4475,scattered clouds,1
2013-09-12 22:00:00,45,1024,299.555666667,scattered clouds,1
2013-09-12 23:00:00,42,1023,300.020333333,few clouds,1
2013-09-13 00:00:00,51,1023,296.464,scattered clouds,1
2013-09-13 01:00:00,44,1023,298.269,sky is clear,0
2013-09-13 02:00:00,49,1023,296.053,sky is clear,1
2013-09-13 03:00:00,62,1011,297.56375,sky is clear,0
2013-09-13 04:00:00,70,1008,296.59,sky is clear,0
2013-09-13 05:00:00,61,1009,296.03,sky is clear,1
2013-09-13 06:00:00,69,1008,296.115,sky is clear,1
2013-09-13 07:00:00,77,1008,296.2,sky is clear,1
2013-09-13 08:00:00,71,1011,295.77,sky is clear,1
2013-09-13 09:00:00,72,1011,295.46,sky is clear,1
2013-09-13 10:00:00,73,1012,295.15,sky is clear,1
2013-09-13 11:00:00,82,1012,293.15,sky is clear,1
2013-09-13 12:00:00,64,1012,295.15,sky is clear,1
2013-09-13 13:00:00,82,1013,293.15,sky is clear,1
2013-09-13 14:00:00,73,1018,291.7995,sky is clear,1
2013-09-13 15:00:00,69,1013,296.15,sky is clear,1
2013-09-13 16:00:00,47,1013,300.15,sky is clear,1
2013-09-13 17:00:00,47,1012,300.15,sky is clear,1
2013-09-13 18:00:00,41,1011,301.816666667,sky is clear,1
2013-09-13 19:00:00,36,1015,302.428,sky is clear,1
2013-09-13 20:00:00,31,1009,305.15,sky is clear,1
2013-09-13 21:00:00,27,1008,305.65,sky is clear,1
2013-09-13 22:00:00,24,1008,306.15,sky is clear,1
2013-09-13 23:00:00,26,1007,306.15,sky is clear,2
2013-09-14 00:00:00,27,1007,305.15,sky is clear,3
2013-09-14 01:00:00,31,1007,304.15,sky is clear,2
2013-09-14 02:00:00,36,1012,299.991,sky is clear,1
2013-09-14 03:00:00,39,1008,301.15,sky is clear,3
2013-09-14 04:00:00,39,1008,301.15,sky is clear,4
2013-09-14 05:00:00,50,1013,295.6045,sky is clear,2
2013-09-14 06:00:00,44,1008,299.15,sky is clear,0
2013-09-14 07:00:00,50,1008,298.15,sky is clear,3
2013-09-14 08:00:00,61,1013,293.0635,sky is clear,2
2013-09-14 09:00:00,54,1008,296.816666667,sky is clear,2
2013-09-14 10:00:00,56,1008,296.15,sky is clear,1
2013-09-14 11:00:00,60,1008,295.65,sky is clear,1
2013-09-14 12:00:00,64,1009,295.15,sky is clear,1
2013-09-14 13:00:00,60,1009,295.15,sky is clear,1
2013-09-14 14:00:00,53,1009,297.15,sky is clear,1
2013-09-14 15:00:00,47,1010,299.15,sky is clear,2
2013-09-14 16:00:00,42,1010,300.483333333,sky is clear,2
2013-09-14 17:00:00,37,1010,301.816666667,sky is clear,2
2013-09-14 18:00:00,33,1010,303.15,sky is clear,2
2013-09-14 19:00:00,29,1009,305.15,sky is clear,3
2013-09-14 20:00:00,28,1013,304.8785,sky is clear,2
2013-09-14 21:00:00,24,1008,306.15,sky is clear,2
2013-09-14 22:00:00,22,1007,306.15,sky is clear,3
2013-09-14 23:00:00,22,1007,306.15,sky is clear,0
2013-09-15 00:00:00,22,1007,306.15,sky is clear,0
2013-09-15 01:00:00,29,1006,304.15,sky is clear,3
2013-09-15 02:00:00,39,1007,301.15,sky is clear,2
2013-09-15 03:00:00,39,1008,301.15,sky is clear,3
2013-09-15 04:00:00,50,1008,298.15,sky is clear,2
2013-09-15 05:00:00,47,1008,298.15,sky is clear,1
2013-09-15 06:00:00,47,1009,298.15,sky is clear,1
2013-09-15 07:00:00,47,1008,298.15,sky is clear,3
2013-09-15 08:00:00,50,1008,297.15,sky is clear,1
2013-09-15 09:00:00,47,1009,298.15,sky is clear,0
2013-09-15 10:00:00,51,1009,297.15,sky is clear,1
2013-09-15 11:00:00,55,1009,296.15,sky is clear,1
2013-09-15 12:00:00,60,1010,295.15,sky is clear,2
2013-09-15 13:00:00,56,1011,295.15,sky is clear,1
2013-09-15 14:00:00,53,1016,293.723,sky is clear,1
2013-09-15 15:00:00,42,1011,299.15,sky is clear,2
2013-09-15 16:00:00,39,1017,297.723,sky is clear,1
2013-09-15 17:00:00,28,1012,303.15,sky is clear,2
2013-09-15 18:00:00,25,1012,305.15,sky is clear,2
2013-09-15 19:00:00,24,1012,306.15,sky is clear,2
2013-09-15 20:00:00,21,1011,307.65,sky is clear,2
2013-09-15 21:00:00,19,1010,309.15,sky is clear,2
2013-09-15 22:00:00,18,1009,309.15,sky is clear,2
2013-09-15 23:00:00,18,1009,308.65,sky is clear,2
2013-09-16 00:00:00,19,1009,308.15,sky is clear,3
2013-09-16 01:00:00,17,1009,308.15,sky is clear,3
2013-09-16 02:00:00,21,1009,306.15,sky is clear,1
2013-09-16 03:00:00,21,1010,305.15,sky is clear,4
2013-09-16 04:00:00,34,1015,299.554,sky is clear,1
2013-09-16 05:00:00,39,1011,300.15,sky is clear,1
2013-09-16 06:00:00,44,1011,299.15,sky is clear,1
2013-09-16 07:00:00,36,1011,299.15,sky is clear,2
2013-09-16 08:00:00,35,1011,299.15,sky is clear,1
2013-09-16 09:00:00,34,1011,299.15,sky is clear,1
2013-09-16 10:00:00,49,1011,296.15,sky is clear,0
2013-09-16 11:00:00,53,1016,292.181,sky is clear,0
2013-09-16 12:00:00,49,1011,296.15,sky is clear,0
2013-09-16 13:00:00,49,1012,296.15,sky is clear,0
2013-09-16 14:00:00,46,1017,294.525,sky is clear,1
2013-09-16 15:00:00,36,1013,299.15,sky is clear,0
2013-09-16 16:00:00,28,1013,303.15,sky is clear,1
2013-09-16 17:00:00,25,1013,305.15,sky is clear,1
2013-09-16 18:00:00,23,1013,307.15,sky is clear,1
2013-09-16 19:00:00,21,1012,308.15,sky is clear,2
2013-09-16 20:00:00,21,1016,307.801,sky is clear,2
2013-09-16 21:00:00,17,1010,308.95,sky is clear,4
2013-09-16 22:00:00,18,1016,308.351333333,sky is clear,3
2013-09-16 23:00:00,15,1012,309.250666667,sky is clear,5
2013-09-17 00:00:00,12,1008,310.15,sky is clear,7
2013-09-17 01:00:00,15,1007,308.15,sky is clear,5
2013-09-17 02:00:00,20,1012,304.012,sky is clear,3
2013-09-17 03:00:00,25,1009,303.15,sky is clear,2
2013-09-17 04:00:00,27,1009,303.15,sky is clear,1
2013-09-17 05:00:00,30,1009,301.65,sky is clear,2
2013-09-17 06:00:00,34,1009,300.15,sky is clear,2
2013-09-17 07:00:00,32,1009,300.15,sky is clear,2
2013-09-17 08:00:00,47,1009,297.15,sky is clear,1
2013-09-17 09:00:00,36,1008,298.15,sky is clear,3
2013-09-17 10:00:00,38,1008,297.15,sky is clear,1
2013-09-17 11:00:00,49,1014,292.299,sky is clear,1
2013-09-17 12:00:00,38,1008,297.65,sky is clear,1
2013-09-17 13:00:00,49,1014,292.799,sky is clear,1
2013-09-17 14:00:00,38,1009,298.15,sky is clear,1
2013-09-17 15:00:00,23,1009,303.15,sky is clear,1
2013-09-17 16:00:00,18,1009,305.15,sky is clear,2
2013-09-17 17:00:00,20,1013,305.184,sky is clear,2
2013-09-17 18:00:00,14,1008,308.15,sky is clear,4
2013-09-17 19:00:00,11,1007,311.15,sky is clear,9
2013-09-17 20:00:00,10,1006,311.15,sky is clear,9
2013-09-17 21:00:00,9,1005,311.15,sky is clear,9
2013-09-17 22:00:00,14,1004,311.15,sky is clear,11
2013-09-17 23:00:00,11,1003,310.15,sky is clear,10
2013-09-18 00:00:00,8,1003,309.15,sky is clear,9
2013-09-18 01:00:00,9,1003,308.15,sky is clear,8
2013-09-18 02:00:00,10,1003,306.15,sky is clear,5
2013-09-18 03:00:00,11,1004,304.15,sky is clear,5
2013-09-18 04:00:00,10,1005,303.15,sky is clear,2
2013-09-18 05:00:00,14,1010,298.0605,sky is clear,2
2013-09-18 06:00:00,11,1006,300.15,sky is clear,2
2013-09-18 07:00:00,15,1011,296.5605,sky is clear,2
2013-09-18 08:00:00,13,1006,300.15,sky is clear,2
2013-09-18 09:00:00,23,1006,296.15,sky is clear,2
2013-09-18 10:00:00,19,1006,297.15,sky is clear,1
2013-09-18 11:00:00,25,1006,296.15,sky is clear,1
2013-09-18 12:00:00,32,1006,295.15,sky is clear,1
2013-09-18 13:00:00,32,1007,293.15,sky is clear,4
2013-09-18 14:00:00,32,1007,295.65,sky is clear,3
2013-09-18 15:00:00,32,1008,298.15,sky is clear,2
2013-09-18 16:00:00,14,1009,301.15,sky is clear,3
2013-09-18 17:00:00,15,1013,301.2205,sky is clear,2
2013-09-18 18:00:00,11,1008,303.15,sky is clear,2
2013-09-18 19:00:00,10,1008,304.15,sky is clear,2
2013-09-18 20:00:00,9,1008,304.65,sky is clear,2
2013-09-18 21:00:00,8,1008,305.15,sky is clear,2
2013-09-18 22:00:00,8,1007,305.65,sky is clear,2
2013-09-18 23:00:00,8,1007,306.15,sky is clear,2
2013-09-19 00:00:00,10,954,304.4055,sky is clear,2
2013-09-19 01:00:00,12,901,302.661,sky is clear,1
2013-09-19 02:00:00,22,1007,300.15,sky is clear,2
2013-09-19 03:00:00,22,1007,298.65,sky is clear,2
2013-09-19 04:00:00,23,1008,297.15,sky is clear,2
2013-09-19 05:00:00,31,1008,296.15,sky is clear,1
2013-09-19 06:00:00,34,1008,297.65,sky is clear,1
2013-09-19 07:00:00,37,1009,299.15,sky is clear,1
2013-09-19 08:00:00,15,1009,297.15,sky is clear,4
2013-09-19 09:00:00,16,1010,297.15,sky is clear,1
2013-09-19 10:00:00,24,1010,297.15,sky is clear,1
2013-09-19 11:00:00,33,1010,297.15,sky is clear,2
2013-09-19 12:00:00,42,1011,297.15,sky is clear,3
2013-09-19 13:00:00,29,1012,296.15,sky is clear,4
2013-09-19 14:00:00,27,1017,291.6665,sky is clear,2
2013-09-19 15:00:00,21,1012,298.816666667,sky is clear,4
2013-09-19 16:00:00,18,1013,300.15,sky is clear,4
2013-09-19 17:00:00,15,1018,300.836,sky is clear,2
2013-09-19 18:00:00,15,1012,303.13,sky is clear,7
2013-09-19 19:00:00,12,1022,302.289333333,sky is clear,1
2013-09-19 20:00:00,12,1021,303.056666667,sky is clear,2
2013-09-19 21:00:00,11,1011,305.15,sky is clear,3
2013-09-19 22:00:00,9,1010,306.15,sky is clear,3
2013-09-19 23:00:00,10,1015,304.6115,sky is clear,2
2013-09-20 00:00:00,8,1009,306.15,sky is clear,1
2013-09-20 01:00:00,8,1009,305.15,sky is clear,2
2013-09-20 02:00:00,14,1009,301.15,sky is clear,2
2013-09-20 03:00:00,25,1010,298.15,sky is clear,3
2013-09-20 04:00:00,23,1010,298.15,sky is clear,3
2013-09-20 05:00:00,20,1011,296.15,sky is clear,2
2013-09-20 06:00:00,24,1011,295.65,sky is clear,1
2013-09-20 07:00:00,28,1011,295.15,sky is clear,1
2013-09-20 08:00:00,31,1011,293.65,sky is clear,1
2013-09-20 09:00:00,34,1011,292.15,sky is clear,1
2013-09-20 10:00:00,37,1011,292.15,sky is clear,1
2013-09-20 11:00:00,39,1016,287.519,sky is clear,1
2013-09-20 12:00:00,40,1011,290.816666667,sky is clear,1
2013-09-20 13:00:00,42,1011,290.15,sky is clear,1
2013-09-20 14:00:00,28,1012,293.15,sky is clear,1
2013-09-20 15:00:00,31,1012,295.15,sky is clear,1
2013-09-20 16:00:00,14,1013,299.15,sky is clear,1
2013-09-20 17:00:00,14,1017,300.4655,sky is clear,1
2013-09-20 18:00:00,14,1012,303.15,sky is clear,1
2013-09-20 19:00:00,13,1011,305.15,sky is clear,2
2013-09-20 20:00:00,13,1014,305.048,sky is clear,2
2013-09-20 21:00:00,10,1009,306.483333333,sky is clear,3
2013-09-20 22:00:00,9,1009,307.15,sky is clear,4
2013-09-20 23:00:00,9,1008,307.155,sky is clear,6
2013-09-21 00:00:00,10,1007,307.16,sky is clear,8
2013-09-21 01:00:00,11,1007,305.15,sky is clear,7
2013-09-21 02:00:00,12,1008,303.65,sky is clear,4
2013-09-21 03:00:00,14,1009,302.15,sky is clear,1
2013-09-21 04:00:00,23,1009,300.15,sky is clear,1
2013-09-21 05:00:00,25,1009,297.15,sky is clear,2
2013-09-21 06:00:00,23,1009,297.15,sky is clear,1
2013-09-21 07:00:00,23,1009,296.15,sky is clear,1
2013-09-21 08:00:00,23,1009,296.15,sky is clear,1
2013-09-21 09:00:00,30,1009,294.65,sky is clear,1
2013-09-21 10:00:00,37,1009,293.15,sky is clear,1
2013-09-21 11:00:00,39,1014,287.083,sky is clear,1
2013-09-21 12:00:00,37,1009,293.15,sky is clear,1
2013-09-21 13:00:00,37,1009,293.15,sky is clear,1
2013-09-21 14:00:00,34,1015,289.598,sky is clear,1
2013-09-21 15:00:00,29,1013,296.6848,sky is clear,2
2013-09-21 16:00:00,27,1020,291.359666667,sky is clear,1
2013-09-21 17:00:00,22,1019,296.673333333,sky is clear,2
2013-09-21 18:00:00,22,1018,295.4015,sky is clear,3
2013-09-21 19:00:00,16,1018,302.910333333,sky is clear,3
2013-09-21 20:00:00,14,1017,303.833666667,sky is clear,4
2013-09-21 21:00:00,14,1016,302.4355,sky is clear,4
2013-09-21 22:00:00,12,1015,304.132666667,sky is clear,5
2013-09-21 23:00:00,12,1014,303.508333333,sky is clear,5
2013-09-22 00:00:00,7,1003,306.15,sky is clear,11
2013-09-22 01:00:00,12,1003,304.15,sky is clear,7
2013-09-22 02:00:00,14,1008,300.6915,sky is clear,6
2013-09-22 03:00:00,12,1003,300.15,sky is clear,5
2013-09-22 04:00:00,25,1004,299.15,sky is clear,9
2013-09-22 05:00:00,26,1004,297.65,sky is clear,9
2013-09-22 06:00:00,28,1004,296.15,sky is clear,10
2013-09-22 07:00:00,33,1004,295.15,sky is clear,7
2013-09-22 08:00:00,32,1009,292.9605,few clouds,6
2013-09-22 09:00:00,31,1009,292.0816,sky is clear,6
2013-09-22 10:00:00,30,1016,289.673666667,few clouds,5
2013-09-22 11:00:00,30,1016,288.576333333,sky is clear,4
2013-09-22 12:00:00,31,1006,290.99525,few clouds,9
2013-09-22 13:00:00,32,1004,291.07,few clouds,11
2013-09-22 14:00:00,32,1005,291.61,sky is clear,7
2013-09-22 15:00:00,32,1007,292.15,sky is clear,4
2013-09-22 16:00:00,27,1010,293.219,sky is clear,3
2013-09-22 17:00:00,22,1014,294.288,sky is clear,3
2013-09-22 18:00:00,20,1007,295.15,sky is clear,6
2013-09-22 19:00:00,16,1008,296.15,sky is clear,7
2013-09-22 20:00:00,15,1012,297.21,sky is clear,5
2013-09-22 21:00:00,20,1008,298.15,sky is clear,8
2013-09-22 22:00:00,15,1007,299.15,sky is clear,4
2013-09-22 23:00:00,14,1012,298.772,sky is clear,3
2013-09-23 00:00:00,15,1008,299.15,sky is clear,2
2013-09-23 01:00:00,25,1008,298.15,sky is clear,2
2013-09-23 02:00:00,27,1014,293.813,sky is clear,1
2013-09-23 03:00:00,34,1010,293.15,sky is clear,1
2013-09-23 04:00:00,48,1011,291.15,sky is clear,1
2013-09-23 05:00:00,44,1016,287.381,sky is clear,1
2013-09-23 06:00:00,44,1011,290.483333333,sky is clear,1
2013-09-23 07:00:00,42,1011,290.15,sky is clear,2
2013-09-23 08:00:00,43,1017,285.726,sky is clear,1
2013-09-23 09:00:00,44,1016,286.0272,sky is clear,1
2013-09-23 10:00:00,45,1024,280.815666667,sky is clear,1
2013-09-23 11:00:00,46,1025,280.329333333,sky is clear,1
2013-09-23 12:00:00,37,1016,286.7548,sky is clear,1
2013-09-23 13:00:00,40,1018,285.1165,sky is clear,1
2013-09-23 14:00:00,33,1011,290.39,sky is clear,1
2013-09-23 15:00:00,29,1014,292.25175,sky is clear,1
2013-09-23 16:00:00,30,1027,288.747666667,sky is clear,1
2013-09-23 17:00:00,24,1026,293.292333333,sky is clear,1
2013-09-23 18:00:00,27,1018,294.5992,sky is clear,1
2013-09-23 19:00:00,19,1019,299.6835,sky is clear,1
2013-09-23 20:00:00,21,1013,301.53,sky is clear,1
2013-09-23 21:00:00,20,1012,302.14,sky is clear,1
2013-09-23 22:00:00,16,1018,301.9965,sky is clear,1
2013-09-23 23:00:00,18,1012,303.36,sky is clear,1
2013-09-24 00:00:00,19,1011,302.02,sky is clear,1
2013-09-24 01:00:00,21,1010,300.68,sky is clear,1
2013-09-24 02:00:00,26,1017,294.819,sky is clear,1
2013-09-24 03:00:00,29,1011,296.993333333,sky is clear,1
2013-09-24 04:00:00,33,1012,295.15,sky is clear,1
2013-09-24 05:00:00,31,1012,294.6,sky is clear,0
2013-09-24 06:00:00,29,1013,293.57,sky is clear,0
2013-09-24 07:00:00,35,1020,287.183,sky is clear,1
2013-09-24 08:00:00,25,1015,291.51,sky is clear,1
2013-09-24 09:00:00,28,1014,290.913333333,sky is clear,0
2013-09-24 10:00:00,44,1019,285.2445,sky is clear,0
2013-09-24 11:00:00,35,1012,289.72,sky is clear,0
2013-09-24 12:00:00,42,1011,289.206666667,sky is clear,0
2013-09-24 13:00:00,57,1019,283.7765,sky is clear,0
2013-09-24 14:00:00,56,1011,288.18,sky is clear,0
2013-09-24 15:00:00,45,1011,291.95,sky is clear,1
2013-09-24 16:00:00,34,1019,291.688,sky is clear,1
2013-09-24 17:00:00,25,1012,299.49,sky is clear,1
2013-09-24 18:00:00,22,1010,301.105,sky is clear,1
2013-09-24 19:00:00,20,1009,302.72,sky is clear,0
2013-09-24 20:00:00,12,1012,303.81,sky is clear,4
2013-09-24 21:00:00,10,1011,304.64,sky is clear,3
2013-09-24 22:00:00,11,1015,304.8135,sky is clear,1
2013-09-24 23:00:00,8,1009,306.3,sky is clear,1
2013-09-25 00:00:00,12,1006,305.625,sky is clear,0
2013-09-25 01:00:00,16,1003,304.95,sky is clear,0
2013-09-25 02:00:00,17,1003,302.88,scattered clouds,3
2013-09-25 03:00:00,18,1002,301.79,few clouds,3
2013-09-25 04:00:00,19,1002,300.7,sky is clear,2
2013-09-25 05:00:00,19,1002,300.2,sky is clear,4
2013-09-25 06:00:00,20,1003,299.55,sky is clear,2
2013-09-25 07:00:00,22,1004,298.9,sky is clear,1
2013-09-25 08:00:00,20,1000,297.7,sky is clear,2
2013-09-25 09:00:00,21,999,298.24,sky is clear,3
2013-09-25 10:00:00,22,1001,297.675,sky is clear,4
2013-09-25 11:00:00,24,1004,297.11,sky is clear,6
2013-09-25 12:00:00,25,1001,296.805,sky is clear,4
2013-09-25 13:00:00,26,998,296.5,sky is clear,3
2013-09-25 14:00:00,29,1000,296.35,sky is clear,6
2013-09-25 15:00:00,25,1001,298.31,sky is clear,3
2013-09-25 16:00:00,21,999,299.43,sky is clear,2
2013-09-25 17:00:00,18,998,300.55,sky is clear,2
2013-09-25 18:00:00,16,997,301.68,sky is clear,2
2013-09-25 19:00:00,14,1007,300.283,sky is clear,9
2013-09-25 20:00:00,11,1000,302.43,sky is clear,10
2013-09-25 21:00:00,12,999,302.8,sky is clear,8
2013-09-25 22:00:00,13,1004,301.7865,sky is clear,5
2013-09-25 23:00:00,14,997,303.54,sky is clear,3
2013-09-26 00:00:00,15,995,302.125,sky is clear,2
2013-09-26 01:00:00,16,993,300.71,sky is clear,1
2013-09-26 02:00:00,14,1002,297.808,sky is clear,3
2013-09-26 03:00:00,23,996,298.23,sky is clear,3
2013-09-26 04:00:00,21,1005,295.328,sky is clear,6
2013-09-26 05:00:00,31,1000,295.75,sky is clear,6
2013-09-26 06:00:00,30,998,294.645,sky is clear,4
2013-09-26 07:00:00,30,996,293.54,sky is clear,1
2013-09-26 08:00:00,32,1000,292.92,sky is clear,2
2013-09-26 09:00:00,27,999,292,sky is clear,3
2013-09-26 10:00:00,27,999,291.63,sky is clear,4
2013-09-26 11:00:00,22,997,290.15,sky is clear,0
2013-09-26 12:00:00,30,998,288.37,sky is clear,2
2013-09-26 13:00:00,35,1007,285.966,sky is clear,2
2013-09-26 14:00:00,34,1000,288.75,sky is clear,2
2013-09-26 15:00:00,29,1000,289.945,sky is clear,2
2013-09-26 16:00:00,25,1000,291.14,sky is clear,1
2013-09-26 17:00:00,21,1006,293.03,scattered clouds,3
2013-09-26 18:00:00,20,1003,293.94,scattered clouds,3
2013-09-26 19:00:00,20,1001,294.85,scattered clouds,4
2013-09-26 20:00:00,24,1001,294.3,scattered clouds,1
2013-09-26 21:00:00,18,1006,295.57,scattered clouds,3
2013-09-26 22:00:00,19,1002,295.83,scattered clouds,4
2013-09-26 23:00:00,18,1003,294.97,scattered clouds,2
2013-09-27 00:00:00,18,1003,293.865,few clouds,3
2013-09-27 01:00:00,19,1004,292.76,sky is clear,4
2013-09-27 02:00:00,20,1005,292.095,sky is clear,3
2013-09-27 03:00:00,22,1006,291.43,sky is clear,3
2013-09-27 04:00:00,23,1008,291.26,sky is clear,1
2013-09-27 05:00:00,25,1008,290.95,sky is clear,1
2013-09-27 06:00:00,25,1009,289.32,sky is clear,0
2013-09-27 07:00:00,33,1010,288.82,sky is clear,3
2013-09-27 08:00:00,28,1010,288.22,sky is clear,2
2013-09-27 09:00:00,28,1010,287.21,sky is clear,0
2013-09-27 10:00:00,33,1011,286.81,sky is clear,2
2013-09-27 11:00:00,39,1011,286.97,sky is clear,2
2013-09-27 12:00:00,31,1016,286.5,sky is clear,4
2013-09-27 13:00:00,41,1014,285.98,sky is clear,2
2013-09-27 14:00:00,43,1015,285.42,sky is clear,1
2013-09-27 15:00:00,30,1019,289.21,sky is clear,7
2013-09-27 16:00:00,29,1019,289.985,sky is clear,4
2013-09-27 17:00:00,28,1020,290.76,sky is clear,1
2013-09-27 18:00:00,28,1017,292.07,sky is clear,2
2013-09-27 19:00:00,29,1014,293.38,sky is clear,3
2013-09-27 20:00:00,26,1015,294.71,sky is clear,1
2013-09-27 21:00:00,29,1013,295.34,sky is clear,2
2013-09-27 22:00:00,21,1013,296.74,sky is clear,1
2013-09-27 23:00:00,23,1013,296.24,sky is clear,1
2013-09-28 00:00:00,13,1017,296.29,sky is clear,3
2013-09-28 01:00:00,14,1017,295.15,sky is clear,3
2013-09-28 02:00:00,22,1018,291.15,sky is clear,2
2013-09-28 03:00:00,36,1018,289.15,sky is clear,1
2013-09-28 04:00:00,30,1019,288.15,sky is clear,2
2013-09-28 05:00:00,33,1019,288.15,sky is clear,1
2013-09-28 06:00:00,62,1019,287.15,sky is clear,2
2013-09-28 07:00:00,27,1019,290.15,sky is clear,1
2013-09-28 08:00:00,39,1025,283.155,sky is clear,1
2013-09-28 09:00:00,35,1019,287.15,sky is clear,1
2013-09-28 10:00:00,62,1019,283.15,sky is clear,1
2013-09-28 11:00:00,62,1019,284.15,sky is clear,2
2013-09-28 12:00:00,43,1020,284.15,sky is clear,1
2013-09-28 13:00:00,37,1020,285.15,sky is clear,1
2013-09-28 14:00:00,30,1021,286.15,sky is clear,1
